"Категория";"Название";"Все товары от бренда";"Фото";"Преимущество";"ОС";"Частота и количество ядер процессора";"RAM";"Память";"Остальные характеристики";"Все характеристики";"Описание";"Код товара";"Цена";"Баллы за покупку";"Ссылка на товар"
"Планшеты";"Планшет Huawei MatePad T 10s LTE 3/64Gb Deepsea Blue";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"-";" • IPS-дисплей Full HD • Функции телефона: звонки,SMS • Поддержка a-GPS + ГЛОНАСС";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 64 Гб ";" 64 Гб • 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 450 г • 5100 мАч/до 300 ч/до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-matepad-t-10s-lte-3-64gb-deepsea-blue/characteristics";" Huawei MatePad T 10s оснащен экраном 10,1"" с разрешением Full HD и узкими рамками. Благодаря легкому и компактному корпусу планшета вы можете использовать ваши любимые приложения, играть в игры и смотреть видео, погружаясь в контент с головой, где угодно и когда угодно. Режим App Multiplier2 позволяет отображать одно приложение в двух окнах при горизонтальном положении планшета. Система с двумя симметрично расположенными динамиками создается эффект объемного звучания при воспроизведении аудиоконтента. Благодаря 8-ядерному процессору и передовым алгоритмам обработки данных планшет обеспечивает более высокое качество графики и улучшенную производительность. MatePad T 10s имеет слот microSIM-карты, обеспечивая мобильный 4G-интернет, звонки и даже отправку SMS. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45876";"17 990 руб.";"179 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-matepad-t-10s-lte-3-64gb-deepsea-blue"
"Планшеты";"Планшет Huawei MatePad T 10 LTE 2/32Gb Deepsea Blue";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"-";" • Восьмиядерный процессор • Функции телефона: звонки,SMS • Поддержка a-GPS + ГЛОНАСС";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"2 Гб";" 32 Гб ";" 32 Гб • 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 450 г • 5100 мАч/до 300 ч/до 10 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-matepad-t-10-lte-2-32gb-deepsea-blue/characteristics";" Huawei MatePad T 10 оснащен HD-экраном 9,7 дюйма, который идеально вписывается в стильный дизайн. Благодаря легкому и компактному корпусу планшета вы можете использовать ваши любимые приложения, играть в игры и смотреть видео, погружаясь в контент с головой, где угодно и когда угодно. Система с двумя симметрично расположенными динамиками создается эффект объемного звучания при воспроизведении аудиоконтента. Благодаря 8-ядерному процессору и передовым алгоритмам обработки данных планшет обеспечивает более высокое качество графики и улучшенную производительность. MatePad T 10 оснащен слотом для microSIM-карты, а значит, вам доступен мобильный 4G-интернет, звонки и даже отправка SMS. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45872";"15 990 руб.";"159 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-matepad-t-10-lte-2-32gb-deepsea-blue"
"Планшеты";"Планшет Samsung SM-T505N Galaxy TAB A7 10.4 LTE 64Gb Gold";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/48/1a/dc28d550-890f-4d85-853d-3d8d64d6381c.jpg";" • Восьмиядерный процессор • Металлический корпус • 4 динамика Dolby Atmos";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 64 Гб ";" 64 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 477 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-64gb-gold/characteristics";" Galaxy Tab A7 создан, чтобы удивлять. Невероятное по красоте устройство позволяет получить незабываемые эмоции от его использования. Элегантный планшет толщиной всего 7мм заключен в изысканный металлический корпус с симметричной рамкой вокруг экрана. Широкоугольный и динамичный 10.4"" экран и объемный звук с системой Dolby Atmos, создаваемый четырьмя динамиками - теперь все как в настоящем кинотеатре. Благодаря быстрому процессору и большой оперативной памяти, игры загружаются мгновенно, а динамические сцены обновляются плавно и четко. Заряда аккумулятора емкостью 7040 мА∙ч хватит на целый день работы, но даже если он разрядится, то его всегда можно будет быстро восполнить до 100% благодаря поддержке быстрой зарядки 15 Вт. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46615";"29 990 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-64gb-gold"
"Планшеты";"Планшет Samsung SM-T505N Galaxy TAB A7 10.4 LTE 32Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/ee/27/57fed14a-11a5-483e-8c6f-8f5ddded0590.jpg";" • Восьмиядерный процессор • Металлический корпус • 4 динамика Dolby Atmos";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 477 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-silver/characteristics";" Galaxy Tab A7 создан, чтобы удивлять. Невероятное по красоте устройство позволяет получить незабываемые эмоции от его использования. Элегантный планшет толщиной всего 7мм заключен в изысканный металлический корпус с симметричной рамкой вокруг экрана. Широкоугольный и динамичный 10.4"" экран и объемный звук с системой Dolby Atmos, создаваемый четырьмя динамиками - теперь все как в настоящем кинотеатре. Благодаря быстрому процессору и большой оперативной памяти, игры загружаются мгновенно, а динамические сцены обновляются плавно и четко. Заряда аккумулятора емкостью 7040 мА∙ч хватит на целый день работы, но даже если он разрядится, то его всегда можно будет быстро восполнить до 100% благодаря поддержке быстрой зарядки 15 Вт. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46611";"24 990 руб.";"249 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-silver"
"Планшеты";"Планшет Samsung SM-T505N Galaxy TAB A7 10.4 LTE 64Gb Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/ed/35/437e211b-2ee4-4ecb-96a6-931add2e59ff.jpg";" • Восьмиядерный процессор • Металлический корпус • 4 динамика Dolby Atmos";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 64 Гб ";" 64 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 477 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-64gb-grey/characteristics";" Galaxy Tab A7 создан, чтобы удивлять. Невероятное по красоте устройство позволяет получить незабываемые эмоции от его использования. Элегантный планшет толщиной всего 7мм заключен в изысканный металлический корпус с симметричной рамкой вокруг экрана. Широкоугольный и динамичный 10.4"" экран и объемный звук с системой Dolby Atmos, создаваемый четырьмя динамиками - теперь все как в настоящем кинотеатре. Благодаря быстрому процессору и большой оперативной памяти, игры загружаются мгновенно, а динамические сцены обновляются плавно и четко. Заряда аккумулятора емкостью 7040 мА∙ч хватит на целый день работы, но даже если он разрядится, то его всегда можно будет быстро восполнить до 100% благодаря поддержке быстрой зарядки 15 Вт. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46613";"29 990 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-64gb-grey"
"Планшеты";"Планшет Samsung SM-T505N Galaxy TAB A7 10.4 LTE 32Gb Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/01/43/47d21d0e-6a19-43f2-bd1a-8da3f27a5b66.jpg";" • Восьмиядерный процессор • Металлический корпус • 4 динамика Dolby Atmos";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 477 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-grey/characteristics";" Galaxy Tab A7 создан, чтобы удивлять. Невероятное по красоте устройство позволяет получить незабываемые эмоции от его использования. Элегантный планшет толщиной всего 7мм заключен в изысканный металлический корпус с симметричной рамкой вокруг экрана. Широкоугольный и динамичный 10.4"" экран и объемный звук с системой Dolby Atmos, создаваемый четырьмя динамиками - теперь все как в настоящем кинотеатре. Благодаря быстрому процессору и большой оперативной памяти, игры загружаются мгновенно, а динамические сцены обновляются плавно и четко. Заряда аккумулятора емкостью 7040 мА∙ч хватит на целый день работы, но даже если он разрядится, то его всегда можно будет быстро восполнить до 100% благодаря поддержке быстрой зарядки 15 Вт. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46610";"24 990 руб.";"249 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-grey"
"Планшеты";"Планшет Samsung SM-T505N Galaxy TAB A7 10.4 LTE 32Gb Gold";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/a4/cf/eb6dc861-dfc3-4a01-9808-e75b84d08628.jpg";" • Восьмиядерный процессор • Металлический корпус • 4 динамика Dolby Atmos";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"3 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 477 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-gold/characteristics";" Galaxy Tab A7 создан, чтобы удивлять. Невероятное по красоте устройство позволяет получить незабываемые эмоции от его использования. Элегантный планшет толщиной всего 7мм заключен в изысканный металлический корпус с симметричной рамкой вокруг экрана. Широкоугольный и динамичный 10.4"" экран и объемный звук с системой Dolby Atmos, создаваемый четырьмя динамиками - теперь все как в настоящем кинотеатре. Благодаря быстрому процессору и большой оперативной памяти, игры загружаются мгновенно, а динамические сцены обновляются плавно и четко. Заряда аккумулятора емкостью 7040 мА∙ч хватит на целый день работы, но даже если он разрядится, то его всегда можно будет быстро восполнить до 100% благодаря поддержке быстрой зарядки 15 Вт. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46612";"24 990 руб.";"249 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t505n-galaxy-tab-a7-10-4-lte-32gb-gold"
"Планшеты";"Планшет Honor Pad V6 KRJ-W09 6/128Gb Midnight Black";"https://xn----8sb1bezcm.xn--p1ai///brand/honor";"-";" • Не установлены сервисы Google • 10.4"" IPS-дисплей 2000x1200 • Поддержка стилуса";" Android 10.0 ";" 2.58 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13 Мп • microSD • Wi-Fi • Bluetooth 5.1 • GPS+ГЛОНАСС • 475 г • 7250 мАч/до 10.5 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/honor-pad-v6-krj-w09-6-128gb-midnight-black/characteristics";" ОБРАТИТЕ ВНИМАНИЕ! На планшете доступны только сервисы Huawei (HMS) с предустановленым магазином приложений AppGallery вместо отсутствующих сервисов Google (GMS) и магазина приложений Google Play. Планшет с поддержкой фирменного стилуса Magic-Pencil и клавиатуры Wireless Keyboard (эти аксессуары покупаются отдельно). Ещё одна его особенность – модуль Wi-Fi 6 со скоростью соединения до 2,4 Гбит/с. 10,4-дюймовый IPS-дисплей с разрешением 1200x1200 пикселей занимает 84% от общей площади фронтальной панели.Процессор HiSilicon Kirin 985 2,6 ГГц обладает внушительной вычислительной мощью. Ему помогает оперативная память, объём которой составляет 6 Гб. Аккумулятора 7250 мАч хватит примерно на 10,5 часов работы с офисными программами или 13 часов воспроизведения оффлайн-видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46000";"29 990 руб.";"299 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/honor-pad-v6-krj-w09-6-128gb-midnight-black"
"Планшеты";"Планшет Huawei MediaPad T3 7.0 Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/cf/fa/9d8f784b-8f6b-4799-b3f6-4ee27e7742d3.jpg";" • Функции телефона: звонки/SMS • Яркий IPS-дисплей • Встроенный GPS-навигатор";" Android 7.0 ";" 1.3 ГГц , (4 ядра) ";"1 Гб";" 8 Гб ";" 8 Гб • 2 Мп • microSD • Wi-Fi • Bluetooth 4.0 • GPS • 275 г • 4100 мАч/до 500 ч/до 8 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-mediapad-t3-7-0-grey/characteristics";" Планшет Huawei MediaPad T3 7.0 обладает ярким и сочным 7-дюймовым IPS-дисплеем с разрешением Full HD, который отлично подойдёт для просмотра фильмов и игр. Благодаря поддержке SIM-карты, вы сможете выбирать оптимальные тарифные планы мобильных операторов и совершать звонки, как с обычного мобильного телефона. Встроенный модуль 3G обеспечит доступ в интернет. Модуль GPS не даст вам заблудиться в незнакомой местности. Планшет поддерживает карты памяти до 128 Гб, что позволит вам сохранить множество медиафайлов. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"70355";"6 000 руб.";"60 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-mediapad-t3-7-0-grey"
"Планшеты";"Планшет Digma CiTi Octa 70 Black";"https://xn----8sb1bezcm.xn--p1ai///brand/digma";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/39/6e/69571c5f-8ed8-48d2-ba3c-31bc13b73db6.jpg";" • Функции телефона: звонки/SMS • Яркий IPS-дисплей • Встроенный GPS-навигатор";" Android 9.0 ";" 1.6 ГГц , (8 ядер) ";"4 Гб";" 64 Гб ";" 5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 4.2 • FM • GPS • 256 г • 2800 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/digma-citi-octa-70-black/characteristics";" Планшет Digma CiTi Octa 70 обладает ярким и сочным 7-дюймовым IPS-дисплеем с разрешением Full HD, который отлично подойдёт для просмотра фильмов и игр. Благодаря поддержке двух SIM-карт, вы сможете выбирать оптимальные тарифные планы мобильных операторов и совершать звонки, как с обычного мобильного телефона. Встроенный модуль 4G обеспечит высокую скорость интернета. Модуль GPS не даст вам заблудиться в незнакомой местности. Планшет поддерживает карты памяти до 128 Гб, что позволит вам сохранить множество медиафайлов. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"70354";"7 020 руб.";"70 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/digma-citi-octa-70-black"
"Планшеты";"Планшет Samsung SM-X205 Galaxy Tab A8 10.5 LTE 4/128Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/00/96/d2e068ae-1118-4b19-a2fa-7f85681e3fb7.jpg";" • Восьмиядерный процессор • Детский режим • 4 динамика Dolby Atmos";" Android 11 ";" 2 ГГц , (8 ядер) ";"4 Гб";" 128 Гб ";" 128 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 508 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-silver/characteristics";" Благодаря тонким рамкам планшета Galaxy Tab A8 вы сможете полностью погрузиться в происходящее на большом 10.5"" экране. Вы можете разделить экран пополам и делать два дела одновременно. Вы также можете подстраивать окно по размеру по мере необходимости, перетаскивать файлы или уведомления. Восьмиядерный процессор вместе с ОЗУ 4 ГБ отлично выдерживают самые тяжелые нагрузки без потерь мощности и заряда аккумулятора. Храните больше любимого контента на карте памяти microSD до 1ТБ, а благодаря емкой батарее и поддержке быстрой зарядки можно точно не беспокоится, что планшет разрядится в самый неподходящий момент. Благодаря 4-м стереодинамикам с поддержкой технологии Dolby Atmos, вы сможете насладиться исключительной точностью и глубиной звучания контента. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46561";"31 990 руб.";"319 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-silver"
"Планшеты";"Планшет Samsung SM-X205 Galaxy Tab A8 10.5 LTE 4/128Gb Pink Gold";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/77/0c/8d29d343-9623-4cd0-9688-7321a583dae8.jpg";" • Восьмиядерный процессор • Детский режим • 4 динамика Dolby Atmos";" Android 11 ";" 2 ГГц , (8 ядер) ";"4 Гб";" 128 Гб ";" 128 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 508 г • 7040 мАч/до 13 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-pink-gold/characteristics";" Благодаря тонким рамкам планшета Galaxy Tab A8 вы сможете полностью погрузиться в происходящее на большом 10.5"" экране. Вы можете разделить экран пополам и делать два дела одновременно. Вы также можете подстраивать окно по размеру по мере необходимости, перетаскивать файлы или уведомления. Восьмиядерный процессор вместе с ОЗУ 4 ГБ отлично выдерживают самые тяжелые нагрузки без потерь мощности и заряда аккумулятора. Храните больше любимого контента на карте памяти microSD до 1ТБ, а благодаря емкой батарее и поддержке быстрой зарядки можно точно не беспокоится, что планшет разрядится в самый неподходящий момент. Благодаря 4-м стереодинамикам с поддержкой технологии Dolby Atmos, вы сможете насладиться исключительной точностью и глубиной звучания контента. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46560";"31 990 руб.";"319 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-x205-galaxy-tab-a8-10-5-lte-4-128gb-pink-gold"
